presentation_id,title,speaker,conference_year,series,public_path,meso_codes,needs_place,needs_time
PRES_d91cd4e689,Эстетика комического в поэме «Kaliṅkattupparaṇi»,Н. В. Гордийчук,2020,Zograf Readings,p/estetika-komicheskogo-v-poeme-kali-kattuppara-i.html,dravidology_south_india|literary_studies,0,1
PRES_d84550d538,Ṛddhi и священные следы прошлого: чудо в картине мира буддиста-паломника,Н. В. Александрова,2020,Roerich Readings,p/ddhi-i-svyashchennye-sledy-proshlogo-chudo-v-kartine-mira-buddista-palomnika.html,buddhist_studies,1,1
PRES_044aea7c88,«Давай поженимся»: Свадебные ритуалы в неварском буддизме,А. Г. Рыбакова,2021,Zograf Readings,p/davai-pozhenimsya-svadebnye-ritualy-v-nevarskom-buddizme.html,nepal_newar_kathmandu|ritual_studies,0,1
PRES_d1d14a99b1,«История Тирумулара»: биография бхакта и биография сиддха,О. П. Вечерина,2021,Roerich Readings,p/istoriya-tirumulara-biografiya-bkhakta-i-biografiya-siddkha.html,bhakti_vaishnava,0,1
PRES_e07744764c,«Йога-сутры» Патанджали в арабском переводе ал-Бируни,Р. В. Псху,2021,Zograf Readings,p/ioga-sutry-patandzhali-v-arabskom-perevode-al-biruni.html,translation_reception|yoga_ayurveda,1,1
PRES_c2b2c25a8c,«К истолкованию мифа о Махишамардани» в научном наследии М.И. Тубянского,Т. В. Ермакова,2021,Zograf Readings,p/k-istolkovaniyu-mifa-o-makhishamardani-v-nauchnom-nasledii-m-i-tubyanskogo.html,history_of_indology,1,1
PRES_377c745d79,Архетип двойничества в романе С. Рушди «Ярость»: этнографический субстрат,М. Ф. Альбедиль,2021,Zograf Readings,p/arkhetip-dvoinichestva-v-romane-s-rushdi-yarost-etnograficheskii-substrat.html,modern_literature,1,1
PRES_a12fd2f1ff,Астрологические манускрипты на танкри из коллекции Кхубрама Кхушдиля (Химачал-Прадеш): особенности текстов и датировка,А. С. Крылова,2021,Roerich Readings,p/astrologicheskie-manuskripty-na-tankri-iz-kollektsii-kkhubrama-kkhushdilya-khimachal-pradesh-oso.html,tibetology_himalaya|manuscripts_epigraphy,0,1
PRES_a12fd2f1ff,Астрологические манускрипты на танкри из коллекции Кхубрама Кхушдиля (Химачал-Прадеш): особенности текстов и датировка,Е. А. Ренковская,2021,Roerich Readings,p/astrologicheskie-manuskripty-na-tankri-iz-kollektsii-kkhubrama-kkhushdilya-khimachal-pradesh-oso.html,tibetology_himalaya|manuscripts_epigraphy,0,1
PRES_2630391302,Высмеивание пороков врачей в санскритской литературе (на примере «Кали-видамбханам» Нилакантхи Дикшиты),В. Ю. Дружинин,2021,Zograf Readings,p/vysmeivanie-porokov-vrachei-v-sanskritskoi-literature-na-primere-kali-vidambkhanam-nilakantkhi-d.html,literary_studies,1,1
PRES_1c31562518,Г*. (Санкт-Петербург). Семья Рудневых как собиратели коллекций для МАЭ РАН,Н. Г. Краснодембская,2021,Zograf Readings,p/g-sankt-peterburg-semya-rudnevykh-kak-sobirateli-kollektsii-dlya-mae-ran.html,museum_collections|history_of_indology,1,1
PRES_1c31562518,Г*. (Санкт-Петербург). Семья Рудневых как собиратели коллекций для МАЭ РАН,Е. С. Соболева,2021,Zograf Readings,p/g-sankt-peterburg-semya-rudnevykh-kak-sobirateli-kollektsii-dlya-mae-ran.html,museum_collections|history_of_indology,1,1
PRES_5ec82e96d1,Голубые лотосы санскритской лексикографии,М. Ю. Гасунс,2021,Zograf Readings,p/golubye-lotosy-sanskritskoi-leksikografii.html,etymology,1,1
PRES_978d279dac,Две формы атомизма в буддизме,В. Г. Лысенко,2021,Zograf Readings,p/dve-formy-atomizma-v-buddizme.html,buddhist_studies,1,1
PRES_3c42887649,Жизнь и реалии Кумаона в народных песнях-ньоли,Е. А. Ренковская,2021,Roerich Readings,p/zhizn-i-realii-kumaona-v-narodnykh-pesnyakh-noli.html,himalaya,0,1
PRES_9dae5c811e,Захват джунгарами Тибета в 1717 г,Б. У. Китинов,2021,Roerich Readings,p/zakhvat-dzhungarami-tibeta-v-1717-g.html,tibetology_himalaya,0,1
PRES_19f9c5b8ab,"Зеркало, конец иллюзии. Или как удовлетворить тайно влюбленную, касающуюся кувшинами грудей отражения возлюбленного. Учение об отражении в 3-й главе «Тантра-алоки» Абхинавагупты",С. Ч. Офертас,2021,Roerich Readings,p/zerkalo-konets-illyuzii-ili-kak-udovletvorit-taino-vlyublennuyu-kasayushchuyusya-kuvshinami-grud.html,philosophy_epistemology,0,1
PRES_7921400a74,Зороастрийский культ огня и ритуалы парсов Индии,М. Б. Мейтарчиян,2021,Roerich Readings,p/zoroastriiskii-kult-ognya-i-ritualy-parsov-indii.html,,0,1
PRES_a9dfccbed8,Индийское царство и индийские диковины в средневековых ирландских рукописях XV в. «Романа об Александре»,М. С. Фомин,2021,Roerich Readings,p/indiiskoe-tsarstvo-i-indiiskie-dikoviny-v-srednevekovykh-irlandskikh-rukopisyakh-xv-v-romana-ob.html,manuscripts_epigraphy|translation_reception,0,1
PRES_d59e7f7256,Индологический материал в рабочих записках Д. Г. Мессершмидта по востоковедению (Collectanea Messerschmidtiana),А. В. Зорин,2021,Zograf Readings,p/indologicheskii-material-v-rabochikh-zapiskakh-d-g-messershmidta-po-vostokovedeniyu-collectanea.html,history_of_indology|expeditions,1,1
PRES_d59e7f7256,Индологический материал в рабочих записках Д. Г. Мессершмидта по востоковедению (Collectanea Messerschmidtiana),В. П. Иванов,2021,Zograf Readings,p/indologicheskii-material-v-rabochikh-zapiskakh-d-g-messershmidta-po-vostokovedeniyu-collectanea.html,history_of_indology|expeditions,1,1
PRES_e657e5f36b,Интеллектуальная история модернизма: Стелла Крамриш и индийский авангард,Е. О. Кузина,2021,Zograf Readings,p/intellektualnaya-istoriya-modernizma-stella-kramrish-i-indiiskii-avangard.html,twentieth_century|history_of_indology,0,1
PRES_2cd66465a6,Интерпретация канонической типологии архатов в буддийских экзегетических источниках,Е. П. Островская,2021,Zograf Readings,p/interpretatsiya-kanonicheskoi-tipologii-arkhatov-v-buddiiskikh-ekzegeticheskikh-istochnikakh.html,buddhist_studies,1,1
PRES_af4d11c92c,Искусство протеста. Политический театр в Индии: истоки и развитие,С. И. Рыжакова,2021,Zograf Readings,p/iskusstvo-protesta-politicheskii-teatr-v-indii-istoki-i-razvitie.html,modern_society_politics|ethnography_performance,0,1
PRES_840e0c180a,Истоки учения о Шри в вишишта-адвайта веданте,Н. А. Сафина,2021,Zograf Readings,p/istoki-ucheniya-o-shri-v-vishishta-advaita-vedante.html,vaishnava,1,1
PRES_9736d3f1aa,Камень-трава или плод из города Синтры: история одного индийского фитонима,А. С. Крылова,2021,Zograf Readings,p/kamen-trava-ili-plod-iz-goroda-sintry-istoriya-odnogo-indiiskogo-fitonima.html,etymology,0,1
PRES_74f0b9dbb8,Любовные и религиозные мотивы в средневековой тамильской поэме «Тирукковейар» Маниккавасахара,Н. В. Гордийчук,2021,Roerich Readings,p/lyubovnye-i-religioznye-motivy-v-srednevekovoi-tamilskoi-poeme-tirukkoveiar-manikkavasakhara.html,dravidology_south_india,0,1
PRES_5cc77e65a5,Магические средства ведения войны на монголо-тибетском фронте,Ю. И. Дробышев,2021,Roerich Readings,p/magicheskie-sredstva-vedeniya-voiny-na-mongolo-tibetskom-fronte.html,china_mongolia_inner_asia,0,1
PRES_19697f2e5f,Место «Компендиума Абхидхармы» Асанги в философии буддизма махаяны,С. Л. Бурмистров,2021,Zograf Readings,p/mesto-kompendiuma-abkhidkharmy-asangi-v-filosofii-buddizma-makhayany.html,buddhist_studies|philosophy_epistemology,1,1
PRES_e8343f7c65,Миниатюры рагамала в отечественных собраниях,А. Н. Бабин,2021,Zograf Readings,p/miniatyury-ragamala-v-otechestvennykh-sobraniyakh.html,visual_material_culture|museum_collections,1,1
PRES_ff09f8aee5,Миф о Гхоре и Богине в Йогини-тантре,А. А. Игнатьев,2021,Zograf Readings,p/mif-o-gkhore-i-bogine-v-iogini-tantre.html,,1,1
PRES_af42ca8e9f,Мифы об Индии: 2400 лет «фейковой индологии»,С. В. Пахомов,2021,Zograf Readings,p/mify-ob-indii-2400-let-feikovoi-indologii.html,history_of_indology,0,1
PRES_e2a4694725,Начало гирлянды. Первые известные серии миниатюр рагамала,А. Н. Бабин,2021,Roerich Readings,p/nachalo-girlyandy-pervye-izvestnye-serii-miniatyur-ragamala.html,visual_material_culture,1,1
PRES_46601a7245,Некоторые структурные особенности пролога классической санскритской драмы»,Е. А. Юдицкая,2021,Zograf Readings,p/nekotorye-strukturnye-osobennosti-prologa-klassicheskoi-sanskritskoi-dramy.html,literary_studies,1,1
PRES_27da90a665,Неопознанные индоевропейские мотивы в санскритском эпосе,Я. В. Васильков,2021,Zograf Readings,p/neopoznannye-indoevropeiskie-motivy-v-sanskritskom-epose.html,epic_ramayana_mahabharata|comparative_analysis,1,1
PRES_806f7942d2,Неприzнанный zнак: вопрос о модернизации бенгальского алфавита в современном медиапространстве,Е. А. Костина,2021,Zograf Readings,p/nepriznannyi-znak-vopros-o-modernizatsii-bengalskogo-alfavita-v-sovremennom-mediaprostranstve.html,bengal,0,1
PRES_64d8c34063,О «новых» теориях действия в грамматических трудах Нагеши Бхатты,Р. Т. Блиндерман,2021,Zograf Readings,p/o-novykh-teoriyakh-deistviya-v-grammaticheskikh-trudakh-nageshi-bkhatty.html,sanskrit_grammar_panini,1,1
PRES_b0a4a6a4a5,О буддологии в тексте Abhisamayālaṅkāra (тиб. Mngon rtogs rgyan),Р. Н. Крапивина,2021,Roerich Readings,p/o-buddologii-v-tekste-abhisamay-la-k-ra-tib-mngon-rtogs-rgyan.html,buddhist_studies|tibetology_himalaya,0,1
PRES_582d56f69a,О двух родственных джатакаставах в «Лалитавистаре» и «Раштрапалапариприччха-сутре»,Д. А. Комиссаров,2021,Zograf Readings,p/o-dvukh-rodstvennykh-dzhatakastavakh-v-lalitavistare-i-rashtrapalapariprichchkha-sutre.html,buddhist_studies,1,1
PRES_147c940250,О манерах театральной игры: категория вритти в «Натьяшастре»,Н. Р. Лидова,2021,Roerich Readings,p/o-manerakh-teatralnoi-igry-kategoriya-vritti-v-natyashastre.html,ethnography_performance,1,1
PRES_30d2bc26a5,О роли змея (nāga) в вайшнавском культе раннего периода индуизма,А. М. Пахомова,2021,Roerich Readings,p/o-roli-zmeya-na-ga-v-vaishnavskom-kulte-rannego-perioda-induizma.html,vaishnava,1,1
PRES_71a1ef7771,Особенности представлений о творении вселенной и ее истории в пуранах,Е. В. Тюлина,2021,Roerich Readings,p/osobennosti-predstavlenii-o-tvorenii-vselennoi-i-ee-istorii-v-puranakh.html,cosmology,1,1
PRES_27b1d377eb,Особенности топонимов Западного края Китая（西域): лингвокультурный аспект,А. Г. Люлина,2021,Roerich Readings,p/osobennosti-toponimov-zapadnogo-kraya-kitaya-lingvokulturnyi-aspekt.html,china_mongolia_inner_asia,0,1
