post_id,type,url,width,height,position,post_url,date,year,excerpt,likes,reposts,comments,views,tags,engagement_tier,is_outlier
3903,photo,"https://sun9-87.userapi.com/s/v1/ig1/9RRUftjLq2cUrOM6HKXo2_7Et3w_qFI4ZtlIAsTf10aAZWDptbPE6q4jBtY8L_Y6GtoGFJUA.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3903,2018-09-21,2018,"विषादप्यमृतं ग्राह्यं बालादपि सुभाषितम्। 
अमित्रादपि सद्वृत्तममेध्यादपि काञ्चनम्॥ 

viṣādapyamṛtaṃ grāhyaṃ bālādapi subhāṣitam । 
amitrādapi sadvṛttamamedhyādap",20,3,0,475,,high,0
3903,audio,,,,1,https://vk.com/wall-88831040_3903,2018-09-21,2018,"विषादप्यमृतं ग्राह्यं बालादपि सुभाषितम्। 
अमित्रादपि सद्वृत्तममेध्यादपि काञ्चनम्॥ 

viṣādapyamṛtaṃ grāhyaṃ bālādapi subhāṣitam । 
amitrādapi sadvṛttamamedhyādap",20,3,0,475,,high,0
3899,photo,"https://sun9-58.userapi.com/s/v1/ig1/KERh-K1aEXfA2uLffuqr2S_CXonTFQ9ynXrK_LkNK6M4sqT2LxfIUhYnp1BTcb2P8R2Lg5St.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3899,2018-09-20,2018,,8,1,0,229,,mid_low,0
3883,photo,"https://sun9-81.userapi.com/s/v1/ig1/LQshpOY8FVhRk44r6q1c4g6ZHbOUTNUyfN9H9Y9pcVewKHFspqDb4bQyqvJiz6ZhHGiVtef9.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3883,2018-09-18,2018,,6,0,13,317,,high,0
3880,photo,"https://sun9-26.userapi.com/s/v1/ig1/jvXamszyY_IlFzp_FskuC8bomQZ5qccskygSLhJI5toB0u4RpS0jxw1EvQzmC2fxwVm_Rjtm.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3880,2018-09-17,2018,,36,9,0,1117,,viral,1
3877,photo,"https://sun9-80.userapi.com/s/v1/ig1/EqMpUEJ2z_ItkrdVxsOufSCr2NdAUNXiEI3GXROSEKXX8LIdkahMUoNEOZUu9GE-hoNlctzk.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",2560,1920,0,https://vk.com/wall-88831040_3877,2018-09-16,2018,"Согласно космогоническим представлениям Ригведы, вселенная возникла из первозданного хаоса, в котором земля и небо были слиты воедино. Акт творения и заключался",11,3,2,484,,high,0
3876,link,https://sun9-51.userapi.com/c851320/v851320918/47d6/5h6h5kKe5G0.jpg,1074,479,0,https://vk.com/wall-88831040_3876,2018-09-16,2018,"(Читайте описание продавца BS - Pereplet, Москва.) Цена: 150 руб. Купить 
Эрман В.Г. Очерк истории ведийской литературы Эрмана В.Г. первый в нашей стране труд, ",11,1,0,430,,mid_high,0
3875,photo,"https://sun9-64.userapi.com/s/v1/ig1/aoYmX6e6BGs9c9HFDXS6itCP0jmctJDnTR7Tyach_w4TbN2OCHJU3eOytYOLnF-ooD_V1HBY.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3875,2018-09-15,2018,,8,2,0,246,,mid_high,0
3873,photo,"https://sun9-27.userapi.com/s/v1/ig1/Rj6tclUaBJDaJLjk9HDgV2rtLt3HwEUygQjhxCTxSIc9edaZBM-pmyIwGngv4efFNL1S4blZ.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3873,2018-09-14,2018,,6,2,0,327,,mid_high,0
3872,photo,"https://sun9-73.userapi.com/s/v1/ig1/C4Cn3Jiqhkjn0iWbpRUi2cUjYUHaJLQ0cnlzgcjxYSU6O-UqNB4xrXIEt3b_yb4Uwc_gxKJs.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3872,2018-09-14,2018,"वज्रादपि कठोराणि मृदूनि कुसुमादपि । 
लोकोत्तराणां चेतांसि को हि विज्ञातुमर्हति ॥ (पाठ. को नु) 

vajrādapi kaṭhorāṇi mṛdūni kusumādapi । 
lokottarāṇāṃ cetāṃsi ko",15,5,0,588,,high,0
3872,audio,,,,1,https://vk.com/wall-88831040_3872,2018-09-14,2018,"वज्रादपि कठोराणि मृदूनि कुसुमादपि । 
लोकोत्तराणां चेतांसि को हि विज्ञातुमर्हति ॥ (पाठ. को नु) 

vajrādapi kaṭhorāṇi mṛdūni kusumādapi । 
lokottarāṇāṃ cetāṃsi ko",15,5,0,588,,high,0
3866,photo,"https://sun9-49.userapi.com/s/v1/ig1/bdJ16YM_8KkgE30zk-GUFfymyfWqx-md11inQ7GHPjXHrMOvN1XaN1i-kptMePmHzyRgTpJO.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3866,2018-09-13,2018,,7,1,1,243,,mid_low,0
3861,photo,"https://sun9-73.userapi.com/s/v1/ig1/RQQRICOpnJ0W0yzBHXiFSs7yRhbtPAh4YJ4SbBQZBI9f_TU_Ndd4CqBq-xcOpLS-dNsEEHdj.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3861,2018-09-11,2018,,15,2,3,417,,high,0
3860,photo,"https://sun9-86.userapi.com/s/v1/ig1/evHr-lyO_Rtr3ZvGfxVDaW_4HLVFFC6HiJNqbd-tHfO7UWeDzBk1OmTiZ4DwO3-NuEv8cF5R.jpg?quality=96&as=32x18,48x27,72x40,108x60,160x89,240x133,360x200,480x266,540x300,640x355,720x400,1080x600,1280x711,1440x799,2286x1269&from=bu&cs=2286x0",2286,1269,0,https://vk.com/wall-88831040_3860,2018-09-11,2018,"Основное внимание уделялось не проверке знания отдельных языков 
(хотя и это учитывалось), а умению непредвзято подойти к языковому 
явлению, подметить лингвист",3,0,0,224,,low,0
3859,photo,"https://sun9-68.userapi.com/s/v1/ig1/8FfRx_FYDdsEmdRC0QlGbejY4LknCz8eu4wroF7tKhv8nyb6ft4WEkZ61QD5uML3q1BSEpsq.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3859,2018-09-10,2018,,8,0,0,272,,mid_low,0
3852,link,https://sun9-63.userapi.com/c845420/v845420915/e51ae/uImjnRuNijc.jpg,1074,480,0,https://vk.com/wall-88831040_3852,2018-09-08,2018,,1,0,0,222,,low,0
3850,photo,"https://sun9-66.userapi.com/s/v1/ig1/DCQs8Gk4A6-KLxkLr7OiDYDmODXx2Ri_rzbkK8OkOlqIitaWG4RkPaTSY7dlkEzK8rIrvNEt.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3850,2018-09-08,2018,,10,2,0,241,,mid_high,0
3838,photo,"https://sun9-23.userapi.com/s/v1/ig1/X4MGxgWTVJ6pHyRLY7l6PZ_UNFHEud3LAbfImOI84DmC2NvrIW9_-Qjq_qlillYMCLz27HPS.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3838,2018-09-07,2018,,5,1,0,234,,mid_low,0
3832,photo,"https://sun9-26.userapi.com/s/v1/ig2/cQ9ydhZFg8ZC3xiOX2SKga6H5W-SXzcXn5UtttCOmBmuMUQFHERZsbUoSHFepNR4Q_4Frq2xG1GVdeXKymUI5WbY.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3832,2018-09-07,2018,"यथा चित्तं तथा वाचो यथा वाचस्तथा क्रियाः। (पाठ. तथा वाक्यं) 
चित्ते वाचि क्रियायां च साधूनामेकरूपता॥ 

yathā cittaṃ tathā vāco yathā vācastathā kriyāḥ । (pāṭha.",23,5,2,677,,high,0
3832,audio,,,,1,https://vk.com/wall-88831040_3832,2018-09-07,2018,"यथा चित्तं तथा वाचो यथा वाचस्तथा क्रियाः। (पाठ. तथा वाक्यं) 
चित्ते वाचि क्रियायां च साधूनामेकरूपता॥ 

yathā cittaṃ tathā vāco yathā vācastathā kriyāḥ । (pāṭha.",23,5,2,677,,high,0
3823,photo,"https://sun9-40.userapi.com/s/v1/ig1/tR6p9x0dugY2AHYg6MelTgswGl59UF1pqr-yF49O6lyC5Tl6eADa_qINhTlwgpqghJAPvCq2.jpg?quality=96&as=32x37,48x56,72x84,108x127,160x187,240x281,360x422,480x562,540x633,640x750,720x843,1080x1265,1280x1499,1440x1687,1622x1900&from=bu&cs=1622x0",1622,1900,0,https://vk.com/wall-88831040_3823,2018-09-06,2018,,16,5,3,480,,high,0
3820,photo,"https://sun9-64.userapi.com/s/v1/ig1/y4XhBqEcLr5xyESpQwx0X-LzwtNxuSwgEoF8TGo1WqTyjNykhOg2vrjZiUFSPnBQB1ndQbyB.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3820,2018-09-06,2018,,12,0,11,276,,high,0
3817,photo,"https://sun9-51.userapi.com/s/v1/ig1/hBMr8BZjY3YTRJ8_lTlj_kQuFmWvgRMv0AS8xAr60ETYc65Ep8RY5YYFgbcXCGgkjVl41cpg.jpg?quality=96&as=32x46,48x69,72x104,108x156,160x231,240x346,360x520,480x693,540x780,640x924,720x1039,915x1321&from=bu&cs=915x0",915,1321,0,https://vk.com/wall-88831040_3817,2018-09-05,2018,,3,0,0,214,,low,0
3816,photo,"https://sun9-75.userapi.com/s/v1/ig1/pzl1mKslNTEqmzRV9rM0WwMiRoUWTde0CFqYKgqIvL86ToeOwYxfziMIWHL388CgKHh8S9BQ.jpg?quality=96&as=32x26,48x39,72x58,108x87,160x129,240x194,310x250&from=bu&cs=310x0",310,250,0,https://vk.com/wall-88831040_3816,2018-09-04,2018,ак. Гамкрелидзе Тамаз Валерианович,4,0,0,265,,low,0
3814,photo,"https://sun9-66.userapi.com/s/v1/ig1/psUh62l-yDMQGxhaM1V3rmcBpcNUkAYcq6ZFCrIGbI0PYcYJKRupu5_i-Zjbem43_Ezedu1w.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3814,2018-09-04,2018,,12,1,0,325,,mid_high,0
3808,photo,"https://sun9-8.userapi.com/s/v1/ig1/0-OpC3QgmRM1IzyfiesF-z2AJn0b7FMi7C6ostWwarHGHxUQEKWheIfdEJcy8n3LTLuxtrnL.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3808,2018-09-03,2018,,8,1,3,298,,mid_high,0
3804,photo,"https://sun9-18.userapi.com/s/v1/ig1/rnejt9fz3jG9vsqaE0KSbPrHfRW4BMq_IhttgqYlozMwS7e04fIJt8FSeMjn3cCaJPJR-CMG.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3804,2018-09-01,2018,,12,1,1,302,,mid_high,0
3804,photo,"https://sun9-41.userapi.com/s/v1/ig1/hv42CcEgFVZ9A17J5-aUEPblvKCn2FuffAu4ny8vsUAwsMreVs8g9kfw-l5Ui9FpTntWhO-a.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,1,https://vk.com/wall-88831040_3804,2018-09-01,2018,,12,1,1,302,,mid_high,0
3798,photo,"https://sun9-6.userapi.com/s/v1/ig1/AAXi3foXXmSyISJrpr6IOHLmI0oHtNd43jYVgs8TUssiYSQHkHZb9N_Njm02iO-SprU4ME49.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3798,2018-08-31,2018,,6,1,3,282,,mid_high,0
3795,photo,"https://sun9-35.userapi.com/s/v1/ig1/JNxBJeiH9u31ZOn1MwaYwBlwBYAj9J09YEZxTP3m_7rDm60_dI3fJJLRujXdvco_9wGoOCfz.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3795,2018-08-30,2018,,8,1,0,270,,mid_low,0
3792,photo,"https://sun9-21.userapi.com/s/v1/ig1/TfrXKtYqO5QmDshVsxier1IzBrPBabFREGzryRDrACA0Sadd-1fKqL0ftrrhv4lptXGyZoW3.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3792,2018-08-28,2018,,10,2,0,412,,mid_high,0
3787,photo,"https://sun9-29.userapi.com/s/v1/ig1/U_CgTZb4MZBA--oc3OCmUG46BdU2MEOKtobqHY-i0sIPyqcG_LWY5hoVyl1kXD7XWUD9d3Q1.jpg?quality=96&as=32x21,48x32,72x48,108x72,160x107,240x160,360x240,480x320,540x360,640x427,720x480,1080x721,1280x854,1440x961,2152x1436&from=bu&cs=2152x0",2152,1436,0,https://vk.com/wall-88831040_3787,2018-08-28,2018,"2018, г. Санкт-Петербург. Вопрос - кто в центре?",9,1,4,498,,mid_high,0
3785,photo,"https://sun9-67.userapi.com/s/v1/ig2/l_AXwKnamDJf_YVlIEhj_dsB0KGTvM29awgsjcUp0DbLa611O-bR1-X1itUyGqcRU1g9z62DqxXSNC-hSBNHnNAy.jpg?quality=96&as=32x41,48x62,72x93,108x140,160x207,240x310,360x465,480x620,540x698,640x827,720x931,1080x1396,1280x1655,1440x1861,1466x1895&from=bu&cs=1466x0",1466,1895,0,https://vk.com/wall-88831040_3785,2018-08-28,2018,"Топоров на второй семиотической конференции рассказывает о системе оппозиций в Ригведе (1965, Варшава)",11,1,0,255,,mid_low,0
3784,photo,"https://sun9-53.userapi.com/s/v1/ig1/2HQOAsnZPpV2tduEJxOjb_pnUq6xMTmCSZGaYh-zjI3sap5Y2WRMWylU3yBEhFugbQrkKT7R.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3784,2018-08-27,2018,,6,2,0,323,,mid_high,0
3782,photo,"https://sun9-9.userapi.com/s/v1/ig1/Pz5266ZBseTocJ7xGt331HrvhpdVmaTJajznG6LYR7Jo6N2XccW0OEDwWSEPLPyKYwe0_oJl.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3782,2018-08-25,2018,,9,1,0,320,,mid_low,0
3775,photo,"https://sun9-20.userapi.com/s/v1/ig1/F2gWOEE41sshjrCLIJYERPTiB_YC_CP3sEqB3eKpx4LDWzXjOF6mIC3xPuP8dnrdF57Es1r-.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3775,2018-08-24,2018,,10,1,0,377,,mid_high,0
3770,photo,"https://sun9-75.userapi.com/s/v1/ig1/fxUhAjUkaomdKMt22YUfyXVh9ODgKxtt0vnerv1SGLJ-K8JwqgCMTbZlCoCosbeWqi8Ho515.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",2560,1920,0,https://vk.com/wall-88831040_3770,2018-08-24,2018,К встрече с Александром Яковлевичем Сыркиным готовы!,6,0,0,0,,low,0
3769,photo,"https://sun9-48.userapi.com/s/v1/ig2/Za1OseTwcaPtS_z7TCKcEXe15Qbf0QFigNznMvJ9BDTMlBpX9gcl7zX9nnoeYt_wC2kRYk6UBYOqNDVvZ1GX4CcK.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3769,2018-08-24,2018,"संसारविषवृक्षस्य द्वे एव मधुरे फले। 
सुभाषितं च सुस्वादु सद्भिश्च सह सङ्गमः॥ 

saṃsāraviṣavṛkṣasya dve eva madhure phale । 
subhāṣitaṃ ca susvādu sadbhiśca saha",21,4,12,784,,viral,1
3769,audio,,,,1,https://vk.com/wall-88831040_3769,2018-08-24,2018,"संसारविषवृक्षस्य द्वे एव मधुरे फले। 
सुभाषितं च सुस्वादु सद्भिश्च सह सङ्गमः॥ 

saṃsāraviṣavṛkṣasya dve eva madhure phale । 
subhāṣitaṃ ca susvādu sadbhiśca saha",21,4,12,784,,viral,1
3767,photo,"https://sun9-19.userapi.com/s/v1/ig1/BKOnjMgJFSGGd0VA7GPsn12j6DFy2p5l-H25y7FUBhO8x4SUxd2KmUEzkA5CfrZTAUxOuqSA.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3767,2018-08-23,2018,,11,2,0,341,,mid_high,0
3762,photo,"https://sun9-49.userapi.com/s/v1/ig1/5EFr4b_JXjpL86X81CmKim-5Jjeerfjq2QKl_vFN0_r8yFPTAp4iXoPNrkskiu3wTEJdNQQS.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3762,2018-08-21,2018,,7,1,2,371,,mid_high,0
3761,video,https://sun9-80.userapi.com/s/v1/ig1/0T3F4J9D3KrDzwa_KKc4Ykd5QlsH_ymfg1kAVYrD1FqUd_Dpb_WRVhbf6-QbFcyWjN2RkkvI.jpg?quality=96&size=800x450,800,450,0,https://vk.com/wall-88831040_3761,2018-08-20,2018,,12,3,0,312,,high,0
3758,photo,"https://sun9-84.userapi.com/s/v1/ig1/r8bdz_z46GAHa_AABKsheF7zCFFoC9iE-Q2ta-nUeXjvTm2G30DTFkjONUas3LgWRgjBpgh6.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3758,2018-08-20,2018,,8,2,0,294,,mid_high,0
3756,photo,"https://sun9-82.userapi.com/s/v1/ig1/8RP3YXRpzzkZtwTtEVRcgWwDFVMUZs4jiu9kO8W3VgS6Qf7N3ufdjVvxLi7DG9Yjo39jAVKq.jpg?quality=96&as=32x23,48x34,72x51,108x76,160x113,240x169,360x254,480x339,540x381,640x452,720x508,960x678&from=bu&cs=960x0",960,678,0,https://vk.com/wall-88831040_3756,2018-08-20,2018,"Татьяна Яковлевна Елизаренкова, Александр Яковлевич Сыркин.",23,2,1,608,,high,0
3751,photo,"https://sun9-59.userapi.com/s/v1/ig1/3b464Lwx1oPUjpbs3W0skfnokR0Btlb5BaIBnLooZvMG_bGmxex4qXJEWk26aeOb9Pd-wKca.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3751,2018-08-18,2018,,9,2,0,307,,mid_high,0
3751,photo,"https://sun9-63.userapi.com/s/v1/ig1/-XpwudhMX3mXtjpH2QtLDK_ZW_2iBp6uaxZ7lLAYs6A-rKibte7CtRV_J7iYoKnWWll7niMh.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,1,https://vk.com/wall-88831040_3751,2018-08-18,2018,,9,2,0,307,,mid_high,0
3749,photo,"https://sun9-16.userapi.com/s/v1/ig1/eyjVnN5r-4cMbiFKOfBpyY8VUhrBRzDxsHEt4czJj9PeoB8kqOqHwjRhTN1k11llBC0E_1M3.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3749,2018-08-17,2018,,11,3,0,377,,high,0
3748,photo,"https://sun9-39.userapi.com/s/v1/ig1/-Ea1iqWluD5371BSIfI8m11lLro_ZwR4kv8DB3wQ-scBF_MdEbWWUMhNMGirz5fNQ5wfLA.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3748,2018-08-17,2018,"यस्मिञ्जीवति जीवन्ति बहवः स तु जीवति। 
काकोऽपि किं न कुरुते चञ्च्वा स्वोदरपूरणम्॥ 

yasmiñjīvati jīvanti bahavaḥ sa tu jīvati । 
kāko'pi kiṃ na kurute cañcvā sv",16,2,5,361,,high,0
3748,audio,,,,1,https://vk.com/wall-88831040_3748,2018-08-17,2018,"यस्मिञ्जीवति जीवन्ति बहवः स तु जीवति। 
काकोऽपि किं न कुरुते चञ्च्वा स्वोदरपूरणम्॥ 

yasmiñjīvati jīvanti bahavaḥ sa tu jīvati । 
kāko'pi kiṃ na kurute cañcvā sv",16,2,5,361,,high,0
3746,photo,"https://sun9-47.userapi.com/s/v1/ig1/K-Q3GjcEYE_-pguYgvbIP1G_7kT2Um-PKXkI5it38Ls-xdZRDaKbh0stEM-tckldWKnKBx-r.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3746,2018-08-16,2018,,11,4,0,357,,high,0
3745,photo,"https://sun9-86.userapi.com/s/v1/ig1/LpG5xXqBCFb1ymonV1zkk677i0fBP6nRSB-SMagYIsNMTH24ZpJZTxDiz23TU2BOVSTdErUs.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960&from=bu&cs=1280x0",1280,960,0,https://vk.com/wall-88831040_3745,2018-08-15,2018,"15 августа 2018 г. в 12 часов дня на Новодевичьем кладбище 
состоится церемония прощания и захоронение урны с прахом 
академика РАН Вячеслава Всеволодовича Иван",9,1,0,548,,mid_high,0
3744,photo,"https://sun9-53.userapi.com/s/v1/ig1/gUxX2fETRLxz9TRyr5doi6zIi06XSXLPIB-M23CUbaUtArTaZCCHby_8lUtcQJnbr47k9eda.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3744,2018-08-14,2018,,10,3,0,409,,high,0
3741,photo,"https://sun9-75.userapi.com/s/v1/ig1/xNcY1xMvxFlgMoOicCandYX3670IPhk204r3SWOH_t69tLY1kS0yPfYAf_yZmhrLhVbukEkc.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3741,2018-08-13,2018,,19,5,0,562,,high,0
3739,photo,"https://sun9-18.userapi.com/s/v1/ig1/nCA1mq14ubQnH2tzg4SYtmaZxykQEfQJxSs8kICJMBQFO2TfPnYUOA2UOuHFEpltXh00KdbM.jpg?quality=96&as=32x24,48x36,72x54,108x81,160x120,240x180,360x270,480x360,540x405,640x480,720x540,1080x810,1280x960,1440x1080,2560x1920&from=bu&cs=2560x0",2560,1920,0,https://vk.com/wall-88831040_3739,2018-08-12,2018,"Замечу в связи с этим, что нынешняя реклама и прочие газетные тексты грешат чудовищной нечувствительностью к употреблению переводных слов. Они берут анг-лийские",50,10,1,1549,,viral,1
3737,photo,"https://sun9-30.userapi.com/s/v1/ig1/EFgIYL-HPP9AbaFmuto74o_by3P60eaD67JbWURQzXZOcYT206trnYY88qowPZBE8PwUqRB4.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3737,2018-08-11,2018,,8,1,0,302,,mid_low,0
3735,photo,"https://sun9-22.userapi.com/s/v1/ig1/A8IoSm7a7-cjmPS4cdQnwCGoEylG-HnC0e3nwF4UQRO8_RXNPRa9mdJ2eXkgRdvL2HmQ9Sr2.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3735,2018-08-10,2018,,2,0,0,260,,low,0
3734,photo,"https://sun9-51.userapi.com/s/v1/ig1/1tymAr0GxMjWswvtQxSltDbvQnW-Kn28xqMzf0mNO4jOX0Nzlq75FauIcK9vQ60tZKCw0hRN.jpg?quality=96&as=32x20,48x30,72x46,108x68,160x101,240x152,360x228,480x304,540x342,640x406,720x457,995x631&from=bu&cs=995x0",995,631,0,https://vk.com/wall-88831040_3734,2018-08-10,2018,"स्वभावो नोपदेशेन शक्यते कर्तुमन्यथा। 
सुतप्तमपि पानीयं पुनर्गच्छति शीतताम्॥ 

svabhāvo nopadeśena śakyate kartum anyathā । 
sutaptamapi pānīyaṃ punargacchati śī",47,10,2,1281,,viral,1
3734,audio,,,,1,https://vk.com/wall-88831040_3734,2018-08-10,2018,"स्वभावो नोपदेशेन शक्यते कर्तुमन्यथा। 
सुतप्तमपि पानीयं पुनर्गच्छति शीतताम्॥ 

svabhāvo nopadeśena śakyate kartum anyathā । 
sutaptamapi pānīyaṃ punargacchati śī",47,10,2,1281,,viral,1
3723,photo,"https://sun9-61.userapi.com/s/v1/ig1/sBcvPE5o5EWH7apzirhy3YzRJELmfuTZbIcuU3OMoUiuJx0xNK9D6kt4-Korn1BLAIVMzOAm.jpg?quality=96&as=32x23,48x35,72x53,108x79,160x117,240x175,360x263,480x351,540x395,640x468,720x526,1080x790,1160x848&from=bu&cs=1160x0",1160,848,0,https://vk.com/wall-88831040_3723,2018-08-09,2018,,31,10,8,1117,,viral,1
