gm_thrid,primary,parent,entities,n_messages,year
7367779128511037440,словарь,лексикография,Moscow|Saint Petersburg,1,2024
7363414402246115328,текст,тексты,Махабхарата,3,2024
7373210889524084736,текст,тексты,Ригведа,2,2024
7364735360338755584,словарь,лексикография,,3,2024
7360226322783666176,книга,книги_и_раздача,,1,2024
7367821846529441792,разное,прочее,,2,2024
7386284307504955392,этимология,лексикография,,5,2024
7356882447814885376,комментарии_ачарьи,тексты,Moscow,1,2024
7370608399256387584,разное,прочее,,16,2024
7399925973263581184,словарь,лексикография,Monier-Williams,1,2024
7383830982341689344,панини,грамматика,,2,2024
7389251470238941184,текст,тексты,,14,2024
7393309685909028864,сайт,инструменты,,1,2024
7409603135670321152,разное,прочее,,1,2024
7412246322076450816,словарь,лексикография,Moscow,1,2024
7362115085931642880,разное,прочее,Moscow,1,2024
7386308454048071680,текст,тексты,,2,2024
7393681612933693440,панини,грамматика,Patañjali,2,2024
7415652877485473792,разное,прочее,,1,2024
7391934657605926912,шрифт,инструменты,,6,2024
7385447409433706496,разное,прочее,,1,2024
7418467806128111616,синтаксис,грамматика,,1,2024
7421093335962484736,разное,прочее,,3,2024
7384147889311711232,астрология,прочее,,5,2024
7367058850611986432,текст,тексты,Бхагавад-гита,1,2024
7419166320144416768,учебник,грамматика,,1,2024
7394807369375416320,словарь,лексикография,Moscow,3,2024
7365532205629571072,склонение_падеж,грамматика,,4,2024
7401755375089745920,словарь,лексикография,,1,2024
7358857284004347904,индия_путешествие,история_и_культура,Delhi,1,2024
7363931278985396224,текст,тексты,Andrey Zaliznyak,1,2024
7395863811439198208,разное,прочее,Saint Petersburg,1,2024
7379599439208382464,книга,книги_и_раздача,GitHub|Махабхарата,3,2024
7420081517666238464,учебник,грамматика,,1,2024
7388855398094077952,разное,прочее,,1,2024
7412887249497358336,сандхи_фонетика,грамматика,,2,2024
7357314612819132416,панини,грамматика,,1,2024
7389942440975663104,разное,прочее,,1,2024
7418328850450350080,шрифт,инструменты,,1,2024
7356217270414082048,учебник,грамматика,,1,2024
7358052818045894656,этимология,лексикография,,4,2024
7392466454083272704,разное,прочее,Wikipedia,5,2024
7388052300331220992,сандхи_фонетика,грамматика,,7,2024
7395984712951398400,книга,книги_и_раздача,Andrey Zaliznyak,1,2024
7365146779523743744,словарь,лексикография,,1,2024
7394516953755287552,мантра_бхакти,тексты,,1,2024
7384787041936998400,учебник,грамматика,,1,2024
7357299589466030080,индия_путешествие,история_и_культура,,2,2024
7397049333465481216,словарь,лексикография,GitHub,10,2024
7414513753309315072,текст,тексты,Monier-Williams|Махабхарата,12,2024
7399673967695364096,книга,книги_и_раздача,GitHub|Махабхарата,7,2024
7396232378261176320,книга,книги_и_раздача,,1,2024
7355767122943803392,книга,книги_и_раздача,,1,2024
7403736649129000960,шрифт,инструменты,,1,2024
7384557218198192128,разное,прочее,,1,2024
7360748105858285568,разное,прочее,Moscow,1,2024
7377486880384745472,разное,прочее,,1,2024
7355511092426047488,книга,книги_и_раздача,,1,2024
7419174912056623104,шрифт,инструменты,,1,2024
7354764181187330048,разное,прочее,,1,2024
7309133067578245120,разное,прочее,,1,2023
7340682493426663424,индия_путешествие,история_и_культура,,1,2024
7342415696782950400,учебник,грамматика,,1,2024
7306040148429373440,книга,книги_и_раздача,,1,2023
7339138141025992704,текст,тексты,,1,2024
7306136711791116288,книга,книги_и_раздача,Moscow,1,2023
7310552989492576256,шрифт,инструменты,,1,2023
7355172644776312832,учебник,грамматика,,1,2024
7295053846191013888,разное,прочее,,4,2023
7316582538685710336,разное,прочее,,1,2023
7296161353387999232,курс_практикум,организация_группы,,1,2023
7336275054568669184,текст,тексты,Бхагавад-гита,6,2024
7317652598602858496,индия_путешествие,история_и_культура,Delhi,1,2023
7293120655787032576,учебник,грамматика,,1,2023
7321952043690622976,разное,прочее,,1,2024
7293591619704455168,разное,прочее,,1,2023
7296469283755786240,индия_путешествие,история_и_культура,,1,2023
7343598640961683456,индия_путешествие,история_и_культура,,1,2024
7342095367794589696,индия_путешествие,история_и_культура,Moscow,1,2024
7318383717596004352,разное,прочее,,1,2023
7295670422447587328,текст,тексты,,1,2023
7324264939824087040,курс_практикум,организация_группы,,2,2024
7340610135971069952,учебник,грамматика,,12,2024
7352777359738535936,разное,прочее,,3,2024
7303136055885037568,курс_практикум,организация_группы,,3,2023
7309580710160891904,знакомство,организация_группы,,2,2023
7343285113066618880,разное,прочее,,3,2024
7298062815626002432,словарь,лексикография,,1,2023
7335125070116814848,словарь,лексикография,Wikipedia,9,2024
7309856572821209088,разное,прочее,,1,2023
7294566125001506816,книга,книги_и_раздача,,1,2023
7323350175974424576,учебник,грамматика,,1,2024
7316246200739430400,книга,книги_и_раздача,Moscow,1,2023
7303129991100760064,разное,прочее,,1,2023
7351649732814438400,текст,тексты,,1,2024
7321873231149793280,словарь,лексикография,,11,2024
7303124920141086720,словарь,лексикография,,1,2023
7352993422728232960,текст,тексты,,1,2024
7345089074485526528,словарь,лексикография,,1,2024
7310623748329046016,сандхи_фонетика,грамматика,,1,2023
