entity_type,entity_id,display_name,field_name,field_value,source_type,source_url,confidence,checked_at,notes
person,PERS_f8ab5755,Оранская Татьяна Иосифовна,birth_year,1950,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_c48611e0,Островская Елена Петровна,full_name_ru,Островская Елена Петровна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_c48611e0,Островская Елена Петровна,full_name_en,Ostrovskaya Elena Petrovna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_c48611e0,Островская Елена Петровна,birth_year,1950,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_2fd442aa,Офертас Станислав Чеславович,full_name_ru,Офертас Станислав Чеславович,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2008,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_2fd442aa,Офертас Станислав Чеславович,full_name_en,Ofertas Stanislav Cheslavovich,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2008,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_2fd442aa,Офертас Станислав Чеславович,birth_year,1977,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2008,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_34c0d384,Павлова Мария Борисовна,full_name_ru,Павлова Мария Борисовна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_34c0d384,Павлова Мария Борисовна,full_name_en,Maria Pavlova,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_34c0d384,Павлова Мария Борисовна,birth_year,1987,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=3663&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_7700f517,Парамонов Денис Олегович,full_name_ru,Парамонов Денис Олегович,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_7700f517,Парамонов Денис Олегович,full_name_en,Denis Paramonov,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_7700f517,Парамонов Денис Олегович,birth_year,1975,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2609&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_1a097e52,Парибок Андрей Всеволодович,full_name_ru,Парибок Андрей Всеволодович,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_1a097e52,Парибок Андрей Всеволодович,full_name_en,Paribok Andrey Vsevolodovich,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_1a097e52,Парибок Андрей Всеволодович,birth_year,1952,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1251&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_260a598a,Пахомов Сергей Владимирович,full_name_ru,Пахомов Сергей Владимирович,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_260a598a,Пахомов Сергей Владимирович,full_name_en,Pakhomov Sergey Vladimirovich,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_260a598a,Пахомов Сергей Владимирович,birth_year,1968,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=80&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_5f6fa17b,Пахомова Александра Михайловна,full_name_ru,Пахомова Александра Михайловна,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2021,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_5f6fa17b,Пахомова Александра Михайловна,full_name_en,Pakhomova Alexandra Mikhailovna,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2021,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_5f6fa17b,Пахомова Александра Михайловна,birth_year,1992,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2021,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_37bb2d43,Покатилов Сергей Андреевич,full_name_ru,Покатилов Сергей Андреевич,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14999&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_37bb2d43,Покатилов Сергей Андреевич,full_name_en,Sergey Pokatilov,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14999&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_37bb2d43,Покатилов Сергей Андреевич,birth_year,1999,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=14999&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_d3c5382c,Попова Ирина Фёдоровна,full_name_ru,Попова Ирина Фёдоровна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4023&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_d3c5382c,Попова Ирина Фёдоровна,full_name_en,Popova Irina Fyodorovna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4023&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_d3c5382c,Попова Ирина Фёдоровна,birth_year,1961,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=4023&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_003adcfe,Псху Рузана Владимировна,full_name_ru,Псху Рузана Владимировна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_003adcfe,Псху Рузана Владимировна,full_name_en,Pskhu Ruzana Vladimirovna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_003adcfe,Псху Рузана Владимировна,birth_year,1976,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=1791&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_23abae7d,Пушкарева Юлия Георгиевна,full_name_ru,Пушкарева Юлия Георгиевна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=15292&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_3195408b,Ратушный Данила Николаевич,full_name_ru,Ратушный Данила Николаевич,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_3195408b,Ратушный Данила Николаевич,full_name_en,Daniil Ratushny,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_3195408b,Ратушный Данила Николаевич,birth_year,2005,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2025,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_58b39545,Ренковская Евгения Алексеевна,full_name_ru,Ренковская Евгения Алексеевна,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_58b39545,Ренковская Евгения Алексеевна,full_name_en,Renkovskaya Evgeniya Alekseevna,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_58b39545,Ренковская Евгения Алексеевна,birth_year,1991,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=10154&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_47ad46f1,Родионов Михаил Анатольевич,full_name_ru,Родионов Михаил Анатольевич,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_47ad46f1,Родионов Михаил Анатольевич,full_name_en,Rodionov Mikhail Anatolyevich,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,confirmed,2026-05-30,Loaded into person table during DB build.
person,PERS_47ad46f1,Родионов Михаил Анатольевич,birth_year,1946,curated_biographical_data,https://www.orientalstudies.ru/rus/index.php?Itemid=48&id=2846&option=com_content&task=view,manual,2026-05-30,Loaded into person table during DB build.
person,PERS_3e38ff72,Рожнова Дарья Антоновна,full_name_ru,Рожнова Дарья Антоновна,curated_biographical_data,https://ancient.ivran.ru/novosti?year=2024,confirmed,2026-05-30,Loaded into person table during DB build.
