source,target,edge_type,year,series,weight
person:PERS_6441d568,event:E2025,person_event,2025,Zograf Readings,1
person:PERS_6441d568,event:E2026,person_event,2026,Zograf Readings,1
person:PERS_6578b52d,event:ER2012,person_event,2012,Roerich Readings,1
person:PERS_6578b52d,event:ER2015,person_event,2015,Roerich Readings,1
person:PERS_6578b52d,event:ER2016,person_event,2016,Roerich Readings,1
person:PERS_6578b52d,event:ER2017,person_event,2017,Roerich Readings,1
person:PERS_6578b52d,event:ER2018,person_event,2018,Roerich Readings,1
person:PERS_6578b52d,event:ER2019,person_event,2019,Roerich Readings,1
person:PERS_6578b52d,event:ER2020,person_event,2020,Roerich Readings,1
person:PERS_6578b52d,event:ER2021,person_event,2021,Roerich Readings,1
person:PERS_6578b52d,event:ER2022,person_event,2022,Roerich Readings,1
person:PERS_6578b52d,event:ER2023,person_event,2023,Roerich Readings,1
person:PERS_6578b52d,event:ER2024,person_event,2024,Roerich Readings,1
person:PERS_6578b52d,event:ER2025,person_event,2025,Roerich Readings,1
person:PERS_68270eaf,event:ER2025,person_event,2025,Roerich Readings,1
person:PERS_68e9019d,event:E2023,person_event,2023,Zograf Readings,1
person:PERS_69750b7c,event:E2013,person_event,2013,Zograf Readings,1
person:PERS_69750b7c,event:E2014,person_event,2014,Zograf Readings,1
person:PERS_69750b7c,event:E2018,person_event,2018,Zograf Readings,1
person:PERS_6a165aa7,event:ER2025,person_event,2025,Roerich Readings,1
person:PERS_6ae5c779,event:E2021,person_event,2021,Zograf Readings,1
person:PERS_6ae5c779,event:ER2020,person_event,2020,Roerich Readings,1
person:PERS_6b867946,event:E2014,person_event,2014,Zograf Readings,1
person:PERS_6e211759,event:E2012,person_event,2012,Zograf Readings,1
person:PERS_6e211759,event:E2022,person_event,2022,Zograf Readings,1
person:PERS_6e211759,event:E2025,person_event,2025,Zograf Readings,1
person:PERS_6e211759,event:E2026,person_event,2026,Zograf Readings,1
person:PERS_6f89f9c1,event:E2006,person_event,2006,Zograf Readings,1
person:PERS_72506535,event:E2020,person_event,2020,Zograf Readings,1
person:PERS_72506535,event:E2021,person_event,2021,Zograf Readings,1
person:PERS_72506535,event:E2025,person_event,2025,Zograf Readings,1
person:PERS_72506535,event:E2026,person_event,2026,Zograf Readings,1
person:PERS_72506535,event:ER2021,person_event,2021,Roerich Readings,1
person:PERS_72506535,event:ER2022,person_event,2022,Roerich Readings,1
person:PERS_72506535,event:ER2023,person_event,2023,Roerich Readings,1
person:PERS_7542d270,event:E2018,person_event,2018,Zograf Readings,1
person:PERS_7542d270,event:E2019,person_event,2019,Zograf Readings,1
person:PERS_7542d270,event:E2020,person_event,2020,Zograf Readings,1
person:PERS_7542d270,event:E2021,person_event,2021,Zograf Readings,1
person:PERS_7542d270,event:E2022,person_event,2022,Zograf Readings,1
person:PERS_7542d270,event:E2023,person_event,2023,Zograf Readings,1
person:PERS_7542d270,event:E2025,person_event,2025,Zograf Readings,1
person:PERS_7542d270,event:E2026,person_event,2026,Zograf Readings,1
person:PERS_7700f517,event:E2010,person_event,2010,Zograf Readings,1
person:PERS_7d6f456c,event:E2026,person_event,2026,Zograf Readings,1
person:PERS_7da0afff,event:ER2012,person_event,2012,Roerich Readings,1
person:PERS_7da0afff,event:ER2018,person_event,2018,Roerich Readings,1
person:PERS_7eb0dc30,event:E2013,person_event,2013,Zograf Readings,1
person:PERS_7eb0dc30,event:E2014,person_event,2014,Zograf Readings,1
person:PERS_7eb0dc30,event:E2018,person_event,2018,Zograf Readings,1
person:PERS_7eb0dc30,event:E2019,person_event,2019,Zograf Readings,1
person:PERS_7eb0dc30,event:E2020,person_event,2020,Zograf Readings,1
person:PERS_7efcddc6,event:ER2024,person_event,2024,Roerich Readings,1
person:PERS_7f908d49,event:E2012,person_event,2012,Zograf Readings,1
person:PERS_7f908d49,event:E2013,person_event,2013,Zograf Readings,1
person:PERS_7f908d49,event:E2019,person_event,2019,Zograf Readings,1
person:PERS_7f908d49,event:E2025,person_event,2025,Zograf Readings,1
person:PERS_8108c314,event:E2012,person_event,2012,Zograf Readings,1
person:PERS_8108c314,event:E2019,person_event,2019,Zograf Readings,1
person:PERS_8108c314,event:E2020,person_event,2020,Zograf Readings,1
person:PERS_8108c314,event:E2022,person_event,2022,Zograf Readings,1
person:PERS_829c1de5,event:E2006,person_event,2006,Zograf Readings,1
person:PERS_829c1de5,event:E2007,person_event,2007,Zograf Readings,1
person:PERS_829c1de5,event:E2011,person_event,2011,Zograf Readings,1
person:PERS_829c1de5,event:E2012,person_event,2012,Zograf Readings,1
person:PERS_829c1de5,event:E2013,person_event,2013,Zograf Readings,1
person:PERS_829c1de5,event:E2014,person_event,2014,Zograf Readings,1
person:PERS_829c1de5,event:E2018,person_event,2018,Zograf Readings,1
person:PERS_829c1de5,event:E2019,person_event,2019,Zograf Readings,1
person:PERS_829c1de5,event:E2021,person_event,2021,Zograf Readings,1
person:PERS_829c1de5,event:E2022,person_event,2022,Zograf Readings,1
person:PERS_829c1de5,event:E2025,person_event,2025,Zograf Readings,1
person:PERS_829c1de5,event:E2026,person_event,2026,Zograf Readings,1
person:PERS_8516d1e4,event:E2006,person_event,2006,Zograf Readings,1
person:PERS_8516d1e4,event:E2019,person_event,2019,Zograf Readings,1
person:PERS_8516d1e4,event:E2020,person_event,2020,Zograf Readings,1
person:PERS_8516d1e4,event:E2021,person_event,2021,Zograf Readings,1
person:PERS_8516d1e4,event:ER2019,person_event,2019,Roerich Readings,1
person:PERS_8516d1e4,event:ER2024,person_event,2024,Roerich Readings,1
person:PERS_856eb5c6,event:E2020,person_event,2020,Zograf Readings,1
person:PERS_874cbfb7,event:E2021,person_event,2021,Zograf Readings,1
person:PERS_88e5311f,event:ER2025,person_event,2025,Roerich Readings,1
person:PERS_8df3730a,event:E2013,person_event,2013,Zograf Readings,1
person:PERS_8df3730a,event:E2019,person_event,2019,Zograf Readings,1
person:PERS_8df3730a,event:E2025,person_event,2025,Zograf Readings,1
person:PERS_8df81b6d,event:E2025,person_event,2025,Zograf Readings,1
person:PERS_8df81b6d,event:E2026,person_event,2026,Zograf Readings,1
person:PERS_8e117242,event:E2018,person_event,2018,Zograf Readings,1
person:PERS_8e117242,event:E2019,person_event,2019,Zograf Readings,1
person:PERS_8e117242,event:E2021,person_event,2021,Zograf Readings,1
person:PERS_8e117242,event:ER2015,person_event,2015,Roerich Readings,1
person:PERS_8e117242,event:ER2018,person_event,2018,Roerich Readings,1
person:PERS_8e117242,event:ER2019,person_event,2019,Roerich Readings,1
person:PERS_8e117242,event:ER2020,person_event,2020,Roerich Readings,1
person:PERS_8e117242,event:ER2021,person_event,2021,Roerich Readings,1
person:PERS_8e117242,event:ER2022,person_event,2022,Roerich Readings,1
person:PERS_900efc73,event:E2025,person_event,2025,Zograf Readings,1
person:PERS_91b473b1,event:E2011,person_event,2011,Zograf Readings,1
person:PERS_91b473b1,event:E2013,person_event,2013,Zograf Readings,1
person:PERS_91b473b1,event:E2022,person_event,2022,Zograf Readings,1
person:PERS_91b473b1,event:E2025,person_event,2025,Zograf Readings,1
person:PERS_91b473b1,event:E2026,person_event,2026,Zograf Readings,1
person:PERS_92868e4f,event:E2006,person_event,2006,Zograf Readings,1
person:PERS_92868e4f,event:E2010,person_event,2010,Zograf Readings,1
person:PERS_92868e4f,event:ER2012,person_event,2012,Roerich Readings,1
person:PERS_92868e4f,event:ER2015,person_event,2015,Roerich Readings,1
person:PERS_92868e4f,event:ER2016,person_event,2016,Roerich Readings,2
person:PERS_92868e4f,event:ER2017,person_event,2017,Roerich Readings,2
person:PERS_92868e4f,event:ER2018,person_event,2018,Roerich Readings,1
person:PERS_92868e4f,event:ER2019,person_event,2019,Roerich Readings,1
person:PERS_92f293f8,event:E2011,person_event,2011,Zograf Readings,1
person:PERS_92f293f8,event:E2012,person_event,2012,Zograf Readings,1
person:PERS_92f293f8,event:E2013,person_event,2013,Zograf Readings,1
person:PERS_92f293f8,event:E2014,person_event,2014,Zograf Readings,1
person:PERS_92f293f8,event:E2018,person_event,2018,Zograf Readings,1
person:PERS_92f41884,event:E2026,person_event,2026,Zograf Readings,1
person:PERS_9366fe2c,event:E2020,person_event,2020,Zograf Readings,1
person:PERS_936e1165,event:E2026,person_event,2026,Zograf Readings,1
person:PERS_9374fd12,event:ER2012,person_event,2012,Roerich Readings,1
person:PERS_9374fd12,event:ER2015,person_event,2015,Roerich Readings,1
person:PERS_9374fd12,event:ER2016,person_event,2016,Roerich Readings,1
person:PERS_9374fd12,event:ER2017,person_event,2017,Roerich Readings,1
person:PERS_9374fd12,event:ER2018,person_event,2018,Roerich Readings,1
person:PERS_9374fd12,event:ER2019,person_event,2019,Roerich Readings,1
person:PERS_9374fd12,event:ER2020,person_event,2020,Roerich Readings,1
person:PERS_9374fd12,event:ER2021,person_event,2021,Roerich Readings,1
person:PERS_9374fd12,event:ER2022,person_event,2022,Roerich Readings,1
person:PERS_9374fd12,event:ER2023,person_event,2023,Roerich Readings,1
person:PERS_9374fd12,event:ER2024,person_event,2024,Roerich Readings,1
person:PERS_9374fd12,event:ER2025,person_event,2025,Roerich Readings,1
person:PERS_93e2effb,event:E2018,person_event,2018,Zograf Readings,1
person:PERS_93e2effb,event:E2021,person_event,2021,Zograf Readings,1
person:PERS_93e2effb,event:E2025,person_event,2025,Zograf Readings,1
person:PERS_93e2effb,event:E2026,person_event,2026,Zograf Readings,1
person:PERS_93e2effb,event:ER2025,person_event,2025,Roerich Readings,1
person:PERS_94aa5d0a,event:ER2025,person_event,2025,Roerich Readings,1
person:PERS_94f33410,event:E2026,person_event,2026,Zograf Readings,1
person:PERS_96b8b195,event:E2006,person_event,2006,Zograf Readings,1
person:PERS_9a855a7b,event:E2011,person_event,2011,Zograf Readings,1
person:PERS_9a855a7b,event:E2012,person_event,2012,Zograf Readings,1
person:PERS_9a855a7b,event:E2013,person_event,2013,Zograf Readings,1
person:PERS_9a855a7b,event:E2014,person_event,2014,Zograf Readings,1
person:PERS_9a855a7b,event:E2018,person_event,2018,Zograf Readings,1
person:PERS_9a855a7b,event:E2019,person_event,2019,Zograf Readings,1
person:PERS_9a855a7b,event:E2021,person_event,2021,Zograf Readings,1
person:PERS_9a855a7b,event:E2022,person_event,2022,Zograf Readings,1
person:PERS_9a855a7b,event:E2025,person_event,2025,Zograf Readings,1
person:PERS_9a855a7b,event:E2026,person_event,2026,Zograf Readings,1
person:PERS_9ad66151,event:E2004,person_event,2004,Zograf Readings,1
person:PERS_9ad66151,event:E2006,person_event,2006,Zograf Readings,1
person:PERS_9ad66151,event:E2011,person_event,2011,Zograf Readings,1
person:PERS_9ad66151,event:E2013,person_event,2013,Zograf Readings,1
person:PERS_9ad66151,event:E2014,person_event,2014,Zograf Readings,1
person:PERS_9ad66151,event:ER2012,person_event,2012,Roerich Readings,1
person:PERS_9bf51055,event:E2006,person_event,2006,Zograf Readings,1
person:PERS_9ddf9210,event:ER2025,person_event,2025,Roerich Readings,1
person:PERS_9e9c9566,event:E2025,person_event,2025,Zograf Readings,1
person:PERS_9e9c9566,event:E2026,person_event,2026,Zograf Readings,1
person:PERS_9f398436,event:E2018,person_event,2018,Zograf Readings,1
person:PERS_9f398436,event:E2022,person_event,2022,Zograf Readings,1
person:PERS_9f398436,event:E2025,person_event,2025,Zograf Readings,1
person:PERS_9f398436,event:E2026,person_event,2026,Zograf Readings,1
person:PERS_9f398436,event:ER2020,person_event,2020,Roerich Readings,1
person:PERS_9f398436,event:ER2021,person_event,2021,Roerich Readings,1
person:PERS_9f398436,event:ER2023,person_event,2023,Roerich Readings,1
person:PERS_a0264ac5,event:E2013,person_event,2013,Zograf Readings,1
person:PERS_a0264ac5,event:E2018,person_event,2018,Zograf Readings,1
person:PERS_a0264ac5,event:E2019,person_event,2019,Zograf Readings,1
person:PERS_a0264ac5,event:E2020,person_event,2020,Zograf Readings,1
person:PERS_a0264ac5,event:E2021,person_event,2021,Zograf Readings,1
person:PERS_a0264ac5,event:E2022,person_event,2022,Zograf Readings,1
person:PERS_a0264ac5,event:E2023,person_event,2023,Zograf Readings,1
person:PERS_a0264ac5,event:E2025,person_event,2025,Zograf Readings,1
person:PERS_a0264ac5,event:E2026,person_event,2026,Zograf Readings,1
person:PERS_a0f3d86d,event:E2026,person_event,2026,Zograf Readings,1
person:PERS_a1484b38,event:E2021,person_event,2021,Zograf Readings,1
person:PERS_a638a4b3,event:E2026,person_event,2026,Zograf Readings,1
person:PERS_a84aedaa,event:E2011,person_event,2011,Zograf Readings,1
person:PERS_a84aedaa,event:E2013,person_event,2013,Zograf Readings,1
person:PERS_a84aedaa,event:E2014,person_event,2014,Zograf Readings,1
person:PERS_a84aedaa,event:E2021,person_event,2021,Zograf Readings,1
person:PERS_a84aedaa,event:E2022,person_event,2022,Zograf Readings,1
person:PERS_a84aedaa,event:E2026,person_event,2026,Zograf Readings,1
person:PERS_a8983673,event:ER2024,person_event,2024,Roerich Readings,1
person:PERS_a901d460,event:E2019,person_event,2019,Zograf Readings,1
person:PERS_aebd34a2,event:ER2017,person_event,2017,Roerich Readings,1
person:PERS_aebd34a2,event:ER2018,person_event,2018,Roerich Readings,1
person:PERS_aebd34a2,event:ER2022,person_event,2022,Roerich Readings,1
person:PERS_af811d47,event:E2020,person_event,2020,Zograf Readings,1
person:PERS_b024f2dd,event:E2006,person_event,2006,Zograf Readings,1
person:PERS_b2c121e9,event:E2006,person_event,2006,Zograf Readings,1
person:PERS_b2c121e9,event:E2007,person_event,2007,Zograf Readings,1
person:PERS_b2c121e9,event:E2011,person_event,2011,Zograf Readings,1
person:PERS_b5dd77b1,event:ER2025,person_event,2025,Roerich Readings,1
person:PERS_b62a9567,event:E2018,person_event,2018,Zograf Readings,1
person:PERS_b62a9567,event:E2019,person_event,2019,Zograf Readings,1
person:PERS_b76851a7,event:E2021,person_event,2021,Zograf Readings,1
person:PERS_b76851a7,event:E2022,person_event,2022,Zograf Readings,1
person:PERS_b881461b,event:E2019,person_event,2019,Zograf Readings,1
person:PERS_b881461b,event:E2025,person_event,2025,Zograf Readings,1
person:PERS_b881461b,event:E2026,person_event,2026,Zograf Readings,1
person:PERS_ba81468a,event:E2006,person_event,2006,Zograf Readings,1
person:PERS_ba81468a,event:E2014,person_event,2014,Zograf Readings,1
person:PERS_ba81468a,event:E2018,person_event,2018,Zograf Readings,1
person:PERS_bc97fb65,event:E2011,person_event,2011,Zograf Readings,1
person:PERS_bc97fb65,event:E2012,person_event,2012,Zograf Readings,1
person:PERS_bc97fb65,event:E2014,person_event,2014,Zograf Readings,1
person:PERS_bc97fb65,event:E2019,person_event,2019,Zograf Readings,1
person:PERS_bc97fb65,event:E2020,person_event,2020,Zograf Readings,1
person:PERS_bc97fb65,event:E2023,person_event,2023,Zograf Readings,1
person:PERS_bcaec2d8,event:E2020,person_event,2020,Zograf Readings,1
person:PERS_bcaec2d8,event:E2021,person_event,2021,Zograf Readings,1
person:PERS_bcaec2d8,event:E2022,person_event,2022,Zograf Readings,1
person:PERS_bd77e495,event:ER2025,person_event,2025,Roerich Readings,1
person:PERS_bdaaf440,event:E2004,person_event,2004,Zograf Readings,1
person:PERS_bf91d4b8,event:E2018,person_event,2018,Zograf Readings,1
person:PERS_bf91d4b8,event:E2019,person_event,2019,Zograf Readings,1
person:PERS_c2ffc606,event:E2026,person_event,2026,Zograf Readings,1
person:PERS_c31236d2,event:E2011,person_event,2011,Zograf Readings,1
person:PERS_c31236d2,event:E2014,person_event,2014,Zograf Readings,1
person:PERS_c48611e0,event:E2007,person_event,2007,Zograf Readings,1
person:PERS_c48611e0,event:E2013,person_event,2013,Zograf Readings,1
person:PERS_c48611e0,event:E2014,person_event,2014,Zograf Readings,1
person:PERS_c48611e0,event:E2018,person_event,2018,Zograf Readings,1
person:PERS_c48611e0,event:E2019,person_event,2019,Zograf Readings,1
person:PERS_c48611e0,event:E2020,person_event,2020,Zograf Readings,1
person:PERS_c48611e0,event:E2021,person_event,2021,Zograf Readings,1
person:PERS_c48611e0,event:E2022,person_event,2022,Zograf Readings,1
person:PERS_c48611e0,event:E2023,person_event,2023,Zograf Readings,1
person:PERS_c48611e0,event:E2025,person_event,2025,Zograf Readings,1
person:PERS_c52dfaa0,event:E2007,person_event,2007,Zograf Readings,1
person:PERS_c52dfaa0,event:E2011,person_event,2011,Zograf Readings,1
person:PERS_c52dfaa0,event:E2012,person_event,2012,Zograf Readings,1
person:PERS_c52dfaa0,event:E2013,person_event,2013,Zograf Readings,1
person:PERS_c52dfaa0,event:E2014,person_event,2014,Zograf Readings,1
person:PERS_c52dfaa0,event:E2018,person_event,2018,Zograf Readings,1
person:PERS_c52dfaa0,event:E2019,person_event,2019,Zograf Readings,1
person:PERS_c52dfaa0,event:E2021,person_event,2021,Zograf Readings,1
person:PERS_c52dfaa0,event:E2022,person_event,2022,Zograf Readings,1
person:PERS_c52dfaa0,event:E2026,person_event,2026,Zograf Readings,1
person:PERS_c52dfaa0,event:ER2012,person_event,2012,Roerich Readings,1
person:PERS_c52dfaa0,event:ER2015,person_event,2015,Roerich Readings,1
