presentation_id,series,year,event_id,session_id,title,first_speaker,all_speakers,source_url,source_snippet_hash,stable_key_candidate
PRES_bf0a2a24f6,Roerich Readings,2017,ER2017,SESS_R_7a40412def,Переводы стихов на язык непали,К. П. Шрестха,К. П. Шрестха,https://ancient.ivran.ru/novosti?year=2017,e019949e26b1b29d,0dc778887bc3329a
PRES_a18329964a,Roerich Readings,2017,ER2017,SESS_R_ad88c6339e,Полемика о субъекте между буддистами и ньяя-вайшешиками в «Таттвасанграхе» Шантаракшиты,Титлин Лев Игоревич,Титлин Лев Игоревич,https://ancient.ivran.ru/novosti?year=2017,e658ad247dc7186b,23d1c2373d376622
PRES_72ab7d77ee,Roerich Readings,2017,ER2017,SESS_R_d10e1e70ac,Почему Дигнага называет определение восприятия Васубандху асара (лишенным сути)? Медленное чтение «Прамана-самуччая-вритти» (1.13–16) Дигнаги,Лысенко Виктория Георгиевна,Лысенко Виктория Георгиевна,https://ancient.ivran.ru/novosti?year=2017,a3adef28c6dfa743,5ba10b7e5c99873b
PRES_56ef042326,Roerich Readings,2017,ER2017,SESS_R_7a40412def,Поэма «Десять песен»: перевод и чтение на тамильском языке,Дубянский Александр Михайлович,Дубянский Александр Михайлович,https://ancient.ivran.ru/novosti?year=2017,eb1acfdf8f51c7e9,c079ecbd1cdb2b9a
PRES_a6731e61e4,Roerich Readings,2017,ER2017,SESS_R_ad88c6339e,Проблемы методологии при интертекстуальном анализе палийских и санскритских текстов,Вырщиков Евгений Геннадьевич,Вырщиков Евгений Геннадьевич,https://ancient.ivran.ru/novosti?year=2017,f6d9fd1dfac5924e,da82d34307a57d2a
PRES_f9960aebd1,Roerich Readings,2017,ER2017,SESS_R_d10e1e70ac,Риторический вопрос и его функция в индийской средневековой поэзии бхакти,Цветкова Софья Олеговна,Цветкова Софья Олеговна,https://ancient.ivran.ru/novosti?year=2017,b03a68e30cf49f20,8f7b198c61f1f735
PRES_a8682c47cf,Roerich Readings,2017,ER2017,SESS_R_7a40412def,Ритуальный текст из «Махавасту»,Жутаев Дмитрий Игоревич,Жутаев Дмитрий Игоревич,https://ancient.ivran.ru/novosti?year=2017,9c7408af8eba1b9f,235033368557773b
PRES_52f7070c7f,Roerich Readings,2017,ER2017,SESS_R_7a40412def,Семантика изображений птицы на каменных изваяниях степей Евразии,Дробышев Юлий Игорьевич,Дробышев Юлий Игорьевич,https://ancient.ivran.ru/novosti?year=2017,d17fecd05f95a69c,8b9fa864a16a14a5
PRES_eef2c4fdd5,Roerich Readings,2017,ER2017,SESS_R_d10e1e70ac,Синтаксические конструкции с ti и -bhāva в языке пали,Тавастшерна Сергей Сергеевич,Тавастшерна Сергей Сергеевич,https://ancient.ivran.ru/novosti?year=2017,65ea7e11e0b5f68f,cf70a520d2ab41c4
PRES_0918cfcb68,Roerich Readings,2017,ER2017,SESS_R_7a40412def,Смена мотивировок в средневековом тексте: две «Рамаяны»,Гурия Анастасия Георгиевна,Гурия Анастасия Георгиевна,https://ancient.ivran.ru/novosti?year=2017,438f55552e74fc3e,0c1bffcc7418502a
PRES_5605e86116,Roerich Readings,2017,ER2017,SESS_R_8431e5a917,Становление культа Рудры-Шивы по древнеиндийским священным текстам традиции шрути: от мифологемы к философскому принципу,А. А. Мехакян,А. А. Мехакян,https://ancient.ivran.ru/novosti?year=2017,030e197f2959c76e,9545a6784c163f4b
PRES_ccc38225a9,Roerich Readings,2017,ER2017,SESS_R_ad88c6339e,Сюжет о Будде в ранних буддийских сакральных текстах,Жутаев Дмитрий Игоревич,Жутаев Дмитрий Игоревич,https://ancient.ivran.ru/novosti?year=2017,78e11475ea5e6cb7,94eec2a62ea715b7
PRES_9a9c741162,Roerich Readings,2017,ER2017,SESS_R_8431e5a917,Тамильская баллада «Сказание о Кусалаване» (kucalavaṉ katai): особенности трактовки фрагмента «Рамаяны»,Дубянский Александр Михайлович,Дубянский Александр Михайлович,https://ancient.ivran.ru/novosti?year=2017,f3fbe3d36c64c3cc,c130d13f81b774d1
PRES_1a67e5a7cf,Roerich Readings,2017,ER2017,SESS_R_d10e1e70ac,Теория и практика заимствований санскритской литературной традиции,Ю. М. Алиханова,Ю. М. Алиханова,https://ancient.ivran.ru/novosti?year=2017,7a9d4889adab7d44,c22243b1b1fe409b
PRES_a8a16ef16d,Roerich Readings,2017,ER2017,SESS_R_bdfedf0b94,Тибетский идиом области Амдо в наши дни: между диалектом и языком,А.К. Васильев,А.К. Васильев,https://ancient.ivran.ru/novosti?year=2017,437a90048e88e14c,cd9990c0564c9a33
PRES_1920c2355e,Roerich Readings,2017,ER2017,SESS_R_77005c7381,Тибетский институт чой-йон (наставник-покровитель) в китайских источниках 17–18 вв,Люлина Анастасия Геннадьевна,Люлина Анастасия Геннадьевна,https://ancient.ivran.ru/novosti?year=2017,d2231314d05216ef,27f1a8911ee70af5
PRES_3935b82e30,Roerich Readings,2017,ER2017,SESS_R_ad88c6339e,Ученичество как сюжет раннебуддийской литературы,Александрова Наталия Владимировна,Александрова Наталия Владимировна,https://ancient.ivran.ru/novosti?year=2017,d4228be1f9524072,5cca6967ce800262
PRES_0c8375b34d,Roerich Readings,2017,ER2017,SESS_R_7a40412def,Ю.Н. Рерих и монгольский язык,Шустова Алла Михайловна,Шустова Алла Михайловна,https://ancient.ivran.ru/novosti?year=2017,f67e64c8683940c6,8f8da879769921e2
PRES_49f607570b,Roerich Readings,2017,ER2017,SESS_R_bdfedf0b94,Ю.Н. Рерих о лхасском диалекте тибетского языка,И.Н. Комарова,И.Н. Комарова,https://ancient.ivran.ru/novosti?year=2017,3fbf4549b70b766e,261005f133f427fe
PRES_cd7702bffc,Roerich Readings,2018,ER2018,SESS_R_bf7a729358,«Видимый» и «невидимый» мир в теоретико-культурном дискурсе Древней Индии,Вертоградова Виктория Викторовна,Вертоградова Виктория Викторовна,https://ancient.ivran.ru/novosti?year=2018,cb8aebc47da65b9a,b341c7e670853a50
PRES_6db19cb2b6,Roerich Readings,2018,ER2018,SESS_R_52b6181c8a,«Ратнавали» Нагарджуны и «Дашабхумика-сутра»: явные и неявные связи,Жутаев Дмитрий Игоревич,Жутаев Дмитрий Игоревич,https://ancient.ivran.ru/novosti?year=2018,9d45abebd96ab1ff,4dff1b27be003938
PRES_c22bbf63b5,Roerich Readings,2018,ER2018,SESS_R_0c0eef721b,Богиня с гхантой и гхатом. Дурга (?) в иконографической программе буддийского храма Аурангабада,Воробьева Дарья Николаевна,Воробьева Дарья Николаевна,https://ancient.ivran.ru/novosti?year=2018,48c95e25967c2b5e,cf923d3cf7070457
PRES_2cb61d70ff,Roerich Readings,2018,ER2018,SESS_R_52b6181c8a,Брахмадева и его комментарий к «Дравья-санграха-вритти» в контексте джайнской текстовой традиции,Железнова Наталья Анатольевна,Железнова Наталья Анатольевна,https://ancient.ivran.ru/novosti?year=2018,e5a3bf9d3e7b4880,220075e6e6586824
PRES_2bd325a686,Roerich Readings,2018,ER2018,SESS_R_a4e88720a7,Буддийская миссия Н.К. Рериха в Лхасу,Шустова Алла Михайловна,Шустова Алла Михайловна,https://ancient.ivran.ru/novosti?year=2018,194d01124d75dcd7,e618a254be3f7b8f
PRES_aab4878ec0,Roerich Readings,2018,ER2018,SESS_R_fbcebb9722,Вода и водоемы в трактатах по вастувидье в пуранах,Тюлина Елена Владимировна,Тюлина Елена Владимировна,https://ancient.ivran.ru/novosti?year=2018,de12cd319e673a8d,443072f493b01eed
PRES_bd464383b1,Roerich Readings,2018,ER2018,SESS_R_52b6181c8a,"Вопрос о соотношении субъекта-пудгалы, дискретности мышления-читты и устойчивости характеристик личности в тексте «Катхаваттху» (фрагмент 1.1.193-1.1.196)",Ложкина Анастасия Витальевна,Ложкина Анастасия Витальевна,https://ancient.ivran.ru/novosti?year=2018,6f5cd1a54972699d,5e4d1111bc37986e
PRES_030142a915,Roerich Readings,2018,ER2018,SESS_R_52b6181c8a,"Вратьи и чакравартины: образ Миродержца в Древней Индии в палийских, санскритских и ведийских источниках",Вырщиков Евгений Геннадьевич,Вырщиков Евгений Геннадьевич,https://ancient.ivran.ru/novosti?year=2018,8cacf8740a786096,733eac0a835e618e
PRES_fd3ad39262,Roerich Readings,2018,ER2018,SESS_R_bf7a729358,Деепричастия пассивного залога в языке пали?,Тавастшерна Сергей Сергеевич,Тавастшерна Сергей Сергеевич,https://ancient.ivran.ru/novosti?year=2018,0fe9141a74274ed9,10a7d173f969fab1
PRES_a2ad7d17ec,Roerich Readings,2018,ER2018,SESS_R_52b6181c8a,Дискуссия между буддистами и санкхьяиками о существовании и природе атмана в разделе «Атмапарикша» «Таттвасанграхи» Шанатаракшиты,Титлин Лев Игоревич,Титлин Лев Игоревич,https://ancient.ivran.ru/novosti?year=2018,11e97d05117bc99f,f5d49bc730812e7b
PRES_161f3ac4f3,Roerich Readings,2018,ER2018,SESS_R_0c0eef721b,Еще раз к вопросу о сандаловой статуе Будды,Б. У. Китинов,Б. У. Китинов,https://ancient.ivran.ru/novosti?year=2018,987f9d8650530467,6a787ce4bd3e6397
PRES_266b728e8b,Roerich Readings,2018,ER2018,SESS_R_0c0eef721b,Живопись и графика Гималайского региона в коллекции И.П.Минаева (МАЭ РАН): некоторые аспекты атрибуции и интерпретации,Бабин Александр Николаевич,Бабин Александр Николаевич,https://ancient.ivran.ru/novosti?year=2018,6b1023cc2e734dfb,b752b8c6eb913f49
